-0.41767	0.43947	-0.044559	-1.3644	-0.26696	1.0615	-0.11272	0.27796	0.46823	1.231	-0.41082	0.72922	0.36728	1.72	1.54	-0.55556	0.41232	1.5508	-1.9382	-0.1553	0.012215	-0.9297	2.3657
-0.001753	-2.2913	-0.57509	0.074579	-0.27557	-0.47498	0.77572	0.88407	-0.12744	-0.38117	-1.6367	-1.32	0.2885	-0.78726	-0.63231	0.48232	-0.58835	-1.3164	0.14563	0.49552	-0.1848	0.43704	-0.072721
-0.29082	0.031306	0.31374	0.26497	0.72547	0.4733	-0.58182	-0.54737	-0.84475	0.68609	-0.61839	0.7214	-0.6306	0.096345	1.1859	-0.3892	0.27288	-0.7471	0.16842	1.2357	-0.18302	-0.10898	2.234
1.1509	0.47983	0.22972	0.92333	0.57358	1.4681	0.3866	0.68283	-0.29656	-0.3315	0.71801	2.5737	0.88209	0.77038	0.257	1.1241	0.52297	1.1429	0.33092	1.2229	-0.23805	0.22208	-0.25384
-0.81923	0.14009	0.9289	0.47738	-1.0827	1.0805	0.5667	0.39032	2.2719	0.99668	-0.73259	0.14724	-0.42941	-1.0021	-1.5033	0.17662	0.22824	0.34304	-0.24938	-0.21927	-0.22503	-0.084293	0.14499
-0.83456	-0.30359	0.11818	-0.3283	-0.37187	-0.010286	-0.0020127	-0.10885	-0.92284	-0.41524	-1.8262	0.46733	-1.692	0.92903	-1.2146	-0.68834	-0.84879	0.55345	-0.88479	-0.32842	-0.58081	0.43801	0.4108
-0.044341	-1.2137	0.10274	0.42719	-1.3656	0.86043	1.1503	1.3454	0.3087	1.7938	-0.61657	-0.98275	0.15584	-0.66592	0.76516	-0.14746	1.1379	-0.73619	-0.18936	-1.8095	-2.394	-1.0084	-0.6426
1.2532	-1.0299	0.26037	-0.38157	-1.1388	-0.33357	-1.9716	-1.8283	-1.4259	-1.1309	0.1697	-0.8635	-0.57924	-0.21773	0.98691	1.033	0.17487	0.36677	-0.75638	-0.38239	-0.53388	-1.7107	-1.5001
-0.706	-1.9015	1.6126	1.3597	-1.0053	0.36704	0.5832	0.33363	1.9399	0.68287	-0.23985	-1.0877	-0.62093	-1.2749	-0.28789	-1.8429	1.4933	-0.077238	0.55543	-0.57323	-0.27549	-0.061008	1.3758
0.78364	0.97373	0.73065	0.49195	0.97546	1.5553	1.5259	0.3867	-0.35995	1.3703	-0.82845	-0.98545	-0.051379	0.46659	0.62228	0.75904	-0.032821	-1.1181	-1.788	0.085454	1.4345	0.98079	-0.16993
-1.8213	-1.5732	0.28618	0.62769	-0.079123	0.41957	-0.0253	-0.68193	-0.97265	-0.64034	-0.32205	-0.11345	-1.2385	-1.1718	-0.83868	-1.5575	-0.8407	-1.951	0.30596	-0.77163	1.397	0.041893	-1.0814
-0.68575	-0.98281	1.3536	1.1059	1.0057	-0.15769	-0.41657	-0.40174	-0.43581	0.21883	0.57846	-0.57425	-1.2883	-0.68396	0.47036	0.91693	0.15391	0.91524	0.08351	-0.14431	0.12455	-1.0452	0.67355
0.97483	-0.61767	-1.9998	0.35819	1.3601	-0.42509	-0.94643	-2.2551	-1.8397	-1.718	-0.72965	-0.84235	-1.1848	1.1694	-0.89819	0.46215	-2.0675	2.1613	-2.0139	-0.89509	-1.7273	-1.3528	-0.427
0.78257	0.27062	1.0512	-0.26508	1.0932	-0.072099	-0.10232	0.17162	0.10536	0.80576	-0.5369	0.61621	0.79935	0.51251	-0.86002	-0.53908	-0.21781	-0.23097	0.37062	0.36977	1.0281	0.25831	-0.39337
1.4498	0.094179	-0.72133	0.65273	1.7606	-0.82551	-0.33732	-1.0758	-1.0684	-0.86767	2.2616	2.7683	0.60244	-0.93715	0.4378	2.4327	-1.4513	0.50566	-1.2673	-0.33449	-0.13586	-0.13081	0.7983
0.34606	0.12371	-0.28254	1.1177	0.90098	0.66996	0.36286	-0.54753	-0.37579	-1.09	0.90524	1.9397	1.1588	2.5849	0.80087	1.488	1.1056	-0.55902	0.31625	1.735	-0.88378	2.884	1.1809
1.54	1.372	-0.42071	0.042106	-0.15862	-0.85279	0.0019229	-1.5951	-1.0525	-0.61539	0.0052164	0.81913	-0.60197	1.7719	0.98164	-0.38755	0.62825	-0.66423	-0.31249	-0.33919	0.66417	0.75759	0.14018
0.56156	-0.95928	-0.82106	-0.70787	-0.56736	-0.82617	0.71197	-0.20682	0.36348	-0.3775	0.80225	1.1191	-0.17865	1.2216	0.95011	1.4319	-0.61437	-1.2667	-2.3636	0.88664	-0.0043255	0.85461	-0.12752
0.32028	-0.46874	1.7741	0.29816	-0.25391	1.0826	1.323	0.74183	1.5376	1.9178	-0.59675	0.2077	-0.48717	-1.0613	1.1613	0.49459	0.79069	1.1789	0.35738	-0.73887	0.038411	-0.063306	-0.48856
0.71493	-0.54314	0.31706	-0.056069	0.33197	-0.46508	0.21592	-0.44895	-1.5969	-0.028573	-1.4254	0.10549	-0.75452	0.67196	-0.92265	-1.7416	0.50478	-1.419	-0.87211	0.011364	-1.342	-0.13419	-0.24172
-0.045401	-1.0056	0.43678	0.46017	-0.22615	0.98207	-0.39316	-0.38507	-0.24374	0.32289	0.47094	0.33732	-0.93502	-1.3551	-0.62282	-0.47252	-0.13822	0.44724	1.8382	-0.36576	-2.2064	0.32996	-1.4222
-1.56	-2.0606	0.10466	0.85094	0.060303	0.87347	0.010817	-0.90736	-0.31823	0.84155	0.99465	0.85642	0.53677	-0.60926	1.1546	-1.4461	0.38006	-0.73965	-1.1095	0.23657	-1.8008	0.71235	0.45612
1.9803	-1.3076	1.3385	-1.0588	0.73819	0.8044	1.0124	1.8847	0.44658	0.92571	-0.082085	1.9678	1.5602	0.90448	-0.076038	-0.48298	1.3132	0.15923	-0.98171	-0.080522	1.2268	-0.36247	0.17166
1.3741	0.60978	0.98517	-1.0389	1.055	0.32269	0.36322	2.3483	1.9064	1.3388	-1.6358	-1.2665	0.37224	0.39645	0.36355	0.27484	2.0131	0.92338	1.6812	-0.50336	-1.5009	-1.1208	0.19905
-0.10211	-0.69594	-0.23229	-1.221	-1.3045	-0.58298	-0.95969	0.70533	-1.6162	-0.15433	0.56627	-0.054102	-0.48576	-0.23876	-1.8423	-2.0094	-0.28498	0.21454	0.85804	-1.2833	0.63786	0.81416	0.11811
-1.0694	0.65814	1.2835	-0.41719	-0.88025	0.46484	0.15761	0.059519	-0.89827	0.73847	-1.2734	0.1609	1.07	0.041623	0.29341	-0.28974	0.6055	-0.92001	0.49805	-0.47564	0.1726	0.88561	0.36345
1.1408	0.63586	0.74599	0.1009	0.16189	0.27341	0.040413	1.6404	0.72489	0.90468	-0.16221	-0.24351	0.69319	1.4143	-2.39	-0.66247	0.80302	0.40553	0.8811	0.72209	1.4832	0.41823	1.1203
-1.0897	0.22853	0.75973	0.1592	-0.2102	1.525	-0.41671	1.2734	0.38274	0.28291	-0.80637	-1.0153	-1.5277	-1.0887	-0.40126	-1.2034	1.3676	-0.60564	-0.038792	-0.55998	0.065408	-0.27295	-1.4256
-0.40006	-1.6319	-0.57127	0.40107	-1.2745	-1.1192	-0.5858	0.99961	-0.44798	0.54086	-1.6761	-1.5924	0.069828	-0.54493	-0.99399	-0.1149	-0.75077	-0.6561	0.098133	-0.092457	1.3743	1.0002	0.18893
-0.97834	1.0246	-0.30118	0.053776	0.40884	0.1012	1.3826	-0.59985	-1.1613	0.10803	-0.3633	1.3518	-1.2667	1.4831	-0.28002	2.2074	-0.22946	-0.49475	-0.01025	-0.65943	1.5285	0.24772	-0.033751
0.18611	0.13335	0.68536	1.3208	0.61059	-0.88167	0.149	-0.017783	0.11705	-1.5177	0.70734	-0.16537	-0.43183	-0.83495	-0.68456	-0.2258	-0.20413	0.29748	0.1952	-0.93623	-2.8757	0.11473	-1.4061
1.0296	0.52403	0.95547	0.55184	1.719	1.2139	1.0441	-0.66419	1.1287	-0.39427	0.45494	-0.12939	2.168	1.1911	0.92366	0.2091	1.5214	-1.108	-0.079286	1.5994	-0.7651	-0.18832	-1.6733
-0.053604	0.9111	0.62328	-1.6515	-0.44877	-2.013	-0.91568	0.028735	0.10624	0.74294	0.91599	0.48639	-0.19462	-0.79124	-1.7354	-1.7329	-0.13015	-1.7343	-0.40554	-0.55072	0.23051	0.49162	-0.37856
-1.1437	0.46541	0.41892	0.98361	2.1883	-0.53964	0.61017	-0.077234	0.45635	-0.11928	0.7385	0.89143	1.2195	0.73761	0.12036	-0.029292	-0.026301	-2.3646	-1.7162	1.1757	0.74865	-0.47006	0.33087
-0.16125	0.64829	-0.88417	1.1281	1.0072	0.40345	-0.40402	-1.683	-0.23502	-0.47232	-0.099829	0.8678	-0.36918	0.47887	0.61959	1.3387	-0.7214	-0.69242	-0.47464	0.95029	1.9891	0.31448	0.35566
-0.16991	-1.4019	0.59347	-2.2696	0.6115	-0.6154	-0.53215	-1.6744	0.51525	-0.81639	0.55975	0.010165	-0.028922	1.0463	0.87318	0.46004	-1.3255	-0.51636	-0.75595	-0.49678	-0.50977	0.24647	-0.1906
0.45982	0.64371	-1.0248	0.9611	0.0048522	-0.17516	0.62292	-0.57725	-0.029849	-0.61077	1.0441	-1.527	-0.63256	0.064794	-0.32248	0.55863	1.0093	-0.84676	-0.12142	1.7921	0.62931	0.042224	-0.38466
0.60967	0.96172	0.52447	-0.94826	1.5121	-0.58623	0.1121	-0.081387	1.911	0.47725	-0.032704	0.98507	-1.0343	-3.0606	-0.51717	-0.56853	-0.081984	0.20672	1.1756	-0.083053	0.26258	-0.91839	-0.50372
0.20957	-0.28114	-0.33553	0.070634	1.158	-0.59981	-0.83629	-0.84162	-0.43845	0.062903	-0.079014	-0.2065	-2.1093	-0.5244	0.55908	1.2515	-1.69	0.52533	-0.96142	1.1949	0.28827	-0.22244	-0.50271
0.62518	-0.090949	-0.2489	1.5656	0.056201	0.7455	0.24329	-0.12391	-0.08066	-1.3181	1.9528	-1.3838	1.6776	1.3084	0.94659	0.71887	-0.78705	0.74177	-0.66048	-0.095333	0.48979	0.15632	-0.24281
0.10444	2.6823	0.29363	0.82182	-0.82829	0.25284	-0.5006	-0.8646	-0.36049	0.23515	1.0711	1.802	-1.6081	-0.4147	-0.13081	0.24811	0.65494	-0.27911	-0.16711	-0.03225	-0.81879	1.1064	0.33475
1.4818	-0.98594	-0.76619	0.90492	1.2925	0.41322	0.36504	-0.52913	-0.32205	-0.36536	2.7047	2.631	-0.20302	1.3601	0.6589	0.020262	0.17471	-0.65592	0.3074	0.76758	-0.15667	1.1153	0.8593
0.61042	-0.6826	0.85161	-0.86222	-2.3189	-1.0802	-2.146	-0.053052	0.28769	0.26304	0.34693	0.090538	0.054815	-0.62901	-0.14001	-0.54425	-0.33805	-0.13873	0.66558	-0.44986	0.14457	0.4625	0.10537
0.53202	-1.4126	-0.47346	-1.2492	0.23037	-0.2134	-0.94568	-1.9647	-0.4697	-1.1183	0.9172	-0.31779	1.5457	0.41478	1.0167	0.66267	-0.16057	0.55108	-1.8512	0.51151	-0.37735	0.68809	2.0016
0.67869	-0.76914	0.2772	-1.4501	-0.20997	-0.60243	-0.82326	-0.77242	-0.49928	-0.35649	-0.33953	1.4876	1.2407	-0.3194	2.3682	0.27394	-0.29796	-0.36427	-0.9781	0.9754	-0.47021	-1.0888	0.81363
1.1938	-1.1657	-2.2565	0.58737	-0.30427	-0.78012	-0.2755	-1.7094	0.019737	-2.2572	0.0089807	0.48244	-1.5284	0.53995	-0.67959	0.93452	-2.5429	0.085166	-2.0812	0.77588	-0.23177	0.33986	-2.2247
0.15597	-0.66923	-1.0807	-0.815	-0.66626	-0.81667	-1.4327	-0.85334	-0.73003	-1.0462	-1.7763	-2.6102	-1.9563	0.39777	-0.47586	-0.45765	-0.8877	0.48771	-1.9899	0.40947	-0.032152	-2.2843	-0.0031351
0.80141	0.62472	-1.0274	0.50062	1.3252	0.24303	-0.96504	-0.40751	0.87011	-0.39	-0.37319	-0.52289	0.2133	0.095174	-0.70869	-0.72069	-0.70207	-0.65334	-0.96493	0.2182	0.63685	-0.50096	0.33313
0.28132	-0.33762	-0.4907	0.45055	-1.3594	-0.856	-0.29806	-0.87637	-0.0089402	-0.67932	-0.69714	-1.7379	-1.0487	-0.75454	0.62912	-0.92247	-1.0545	-0.58111	-1.5807	0.066295	0.44782	0.0014363	0.21806
0.81944	0.72439	-0.74029	0.010201	0.040961	-1.1374	1.5256	0.10059	1.1092	-0.31498	1.3663	0.066252	1.8052	0.36392	1.6198	1.5124	-0.91291	-0.0084091	-0.92918	0.44642	-1.0908	0.071874	0.35031
-0.74011	-0.23406	-1.5845	0.12282	-0.37465	0.14662	-0.79058	-0.70847	-1.3004	-0.4028	0.79374	1.068	-0.1023	-0.62684	0.37538	-1.2196	-0.99472	-1.4735	-0.32842	-1.4445	0.20379	0.32435	-0.12634
1.4238	1.777	-0.7708	0.89108	0.85934	-0.5998	-1.3893	-0.22812	-0.77127	0.54024	0.97833	-0.46635	-0.723	0.066907	-0.86376	-0.93893	1.4493	-1.3433	0.24865	0.93049	1.0242	0.8559	-0.040696
-0.55889	0.81724	1.1969	0.16562	1.5489	1.5196	1.1958	0.53981	0.58656	1.2586	-0.29279	-0.62176	-1.045	-0.58959	0.96036	1.5033	-0.15446	1.67	-0.30151	0.62746	0.90175	-0.92083	-1.1639
0.75976	-1.1683	-0.14752	-0.094263	-0.24133	-0.17167	0.92878	-0.17457	1.2977	-0.063644	-0.66731	0.74275	0.61537	1.9299	1.735	1.3446	0.8381	1.2553	-1.918	0.33857	-0.65784	-0.069074	0.60557
0.2328	0.4697	-0.37701	-1.002	-1.2767	0.32956	-1.3997	-1.2861	1.7068	0.2602	-0.50754	-2.7234	0.10799	-0.0076597	0.48578	-0.76435	-1.1944	0.11651	-0.56201	1.3113	0.024453	0.21024	-0.30012
1.4652	1.3919	0.26609	1.0452	0.90173	-0.366	1.3709	-1.3946	-0.39177	-0.028507	0.93706	1.8493	0.82529	1.8578	1.7244	2.9915	-0.96428	0.6976	-0.53448	-0.24058	0.46639	-0.4389	2.839
-0.24363	-0.75239	0.17865	0.54071	-0.44951	-0.49994	-0.072997	1.1818	0.65702	0.61047	-0.42339	-1.7178	-0.79153	-0.52607	-1.1491	-0.6789	-0.30068	-0.76225	-0.10229	0.097067	1.1069	0.055537	-0.2635
0.13558	-1.4607	0.069279	0.93268	0.3564	0.43713	1.199	0.47489	-0.89564	-0.67058	1.0615	0.0053845	0.11804	0.10293	0.92689	-0.14038	-0.49167	-0.41186	0.14789	-1.3014	0.75839	-1.3155	-1.469
-0.14615	-1.3456	0.83029	-0.34411	-1.6943	0.013171	-0.25038	0.43664	-0.0827	0.12118	-2.0075	-1.4349	-0.27708	-1.3445	-0.96976	-0.94737	-0.10078	-1.0758	-0.70777	-2.4982	-0.69432	-1.1337	-1.6185
0.7545	0.40313	-0.60447	-0.27513	-0.69105	0.2236	1.3985	0.68165	0.11185	0.26464	-2.2562	-0.71172	-0.11744	-0.010323	-1.2376	-1.0357	0.53039	0.13234	0.39368	-0.91818	-0.29606	-0.79121	0.39096
-0.56271	-0.33931	0.52644	-1.1791	0.35096	-1.2978	0.87589	-2.0069	0.016713	-1.6598	0.45717	1.3039	-0.42194	0.68312	-1.2794	-0.45566	-0.2185	-1.4507	-0.28928	-1.7577	-1.0847	-0.80238	-0.19279
-0.85614	-1.4868	-1.3523	-0.99939	-0.43459	-3.441	-2.2963	-1.6968	-0.0035292	-2.1064	-1.216	-1.5636	0.15636	-0.14086	-0.45469	-0.52977	-1.1511	-0.40157	-2.7346	1.8305	-1.7814	0.36222	-1.5574
1.2616	-0.26577	-1.5086	1.6726	0.79177	1.0557	-0.10512	-0.97061	-1.1215	-0.7955	1.24	0.50216	-1.0658	0.98925	0.5159	1.4155	-0.899	0.24392	-0.067296	-0.19225	1.0591	-0.64167	0.83479
-0.63758	-0.84739	-2.7108	-0.087122	0.40341	-1.9531	-2.6549	-1.4809	-1.1741	-2.7355	-0.26058	-0.55769	2.4003	-0.68352	1.1296	1.0368	-1.4789	0.47508	-0.78435	0.37082	-0.60821	0.56523	0.0083953
-0.73151	-0.84639	-0.32916	-0.78189	-0.93817	0.3875	-0.53448	-1.6071	0.34934	-1.59	0.16266	0.20823	0.89309	0.30546	-0.94265	0.63149	-0.11672	-1.2103	-0.16599	1.67	-0.32941	0.049425	0.51628
0.81691	0.0049368	-0.024073	1.4478	0.20585	0.38774	0.057364	-0.3003	-1.4628	-0.49296	-1.3321	-1.2683	-0.51175	0.9897	0.31201	-0.47936	-0.49723	-1.8975	-0.24594	-0.29627	-0.47042	-0.77759	-1.1086
-1.9845	-0.41003	1.1571	-0.42443	-0.6791	0.8182	1.6034	1.0978	-0.56771	1.0365	0.43897	0.16341	0.51915	-0.16435	-0.29212	0.097186	1.4828	-0.40371	0.73855	-0.4557	1.642	0.61682	1.2026
1.2469	-1.3431	-0.71594	-0.12085	0.42045	0.78594	1.5283	0.85974	0.29595	-0.40485	0.3652	0.51427	1.4328	-0.10725	-0.11053	-0.26194	-0.57866	1.8362	0.54563	0.93258	-0.57453	1.2531	-1.7812
-0.034982	0.70209	0.66627	0.22571	0.26573	1.6981	1.215	2.1663	0.85788	2.1837	-1.1107	0.59522	1.2354	0.974	-0.6013	0.028394	2.7404	-0.35165	0.92252	0.82424	-1.1132	1.5596	-0.58242
1.1246	2.5008	-0.33228	0.89008	-0.9101	0.070804	2.3787	1.5653	1.6196	0.8382	2.0413	0.38169	-1.0715	0.47145	-1.2598	0.36351	1.1088	0.39743	1.35	0.18612	0.42396	0.4801	-0.60707
0.46316	0.87066	0.52691	1.2765	-0.23539	1.5794	-0.74203	0.80774	1.5687	1.2985	0.92559	-1.0782	1.4511	-1.0634	0.11594	0.82569	1.4223	0.2675	1.3817	1.2379	1.2891	-0.27202	1.3208
-0.99659	-0.28411	1.6715	0.78188	-0.49106	2.1389	0.75432	-0.40687	-0.54336	1.3829	0.74678	-1.7229	0.64395	-1.6507	1.8059	0.22308	1.9019	-0.07401	-0.26565	0.43776	-0.12913	0.12763	0.75911
0.55946	-0.88175	-0.043173	-0.77303	-0.46191	-0.091705	-1.6467	0.29442	1.6556	0.15789	0.21203	0.3587	1.2969	0.83879	-0.2039	-0.90061	0.22749	0.35041	-0.2668	-0.02606	0.65111	-1.0912	-0.91407
-0.27254	-0.0387	0.89041	0.72741	0.82736	-0.31152	0.55017	0.072929	-0.73808	1.2595	-0.29296	-0.28544	1.1571	-0.10049	-0.79399	-2.1851	1.1666	-0.40052	-0.87524	-1.1056	-0.15161	0.94091	-1.6313
0.88633	0.39637	-0.57637	-0.017113	0.67397	0.88165	-0.040208	-0.34196	0.77435	-1.4646	-0.98625	0.17664	-0.3971	-0.15353	-1.2031	1.1131	-1.7051	-0.52375	-0.19675	-0.66038	1.6766	-0.55543	-0.37277
-0.77165	0.30377	-0.55088	-0.11902	1.023	0.07267	1.4088	1.0079	0.75033	-0.63417	0.46547	0.31927	1.1567	0.4602	-0.52031	-0.47384	0.46261	0.10881	-0.92411	-1.9445	0.33927	-0.17996	1.3757
-0.67716	1.1625	-0.77642	-0.1489	-0.28643	-1.7158	0.41872	0.10885	0.78422	0.076839	-0.13783	0.11938	-1.5144	0.83568	0.95114	0.97734	-1.3831	0.084409	-2.0156	2.3609	0.69102	0.078144	0.010673
0.18836	-1.1008	0.1933	0.89755	-0.1529	-1.1639	1.5206	0.55294	-0.45797	1.2524	-0.56193	-1.2258	-0.33122	-0.68181	0.67078	0.078965	-0.4009	-0.86124	0.88391	0.52616	-1.1121	-0.50616	-1.0628
0.055449	-0.046169	-0.94585	-0.99401	0.76526	-0.83593	-0.014007	0.4116	-0.64791	0.05983	-0.1357	0.13424	-0.2116	-1.2161	-0.61672	-0.97831	-0.1638	1.4527	0.0090418	1.067	2.1924	0.24899	-0.69834
-0.10869	-0.35366	0.31853	0.71145	0.8342	-0.80035	-0.60421	-1.4287	-0.56148	0.93787	-0.0025477	-0.16153	0.34933	-0.60984	1.9135	1.6856	-0.049207	-0.06822	0.52746	1.2322	1.4566	0.42	0.68015
-1.5639	-0.2767	-0.42231	0.88146	-1.1671	-0.21681	-1.4915	-1.3916	-1.101	0.52773	-0.49689	-1.329	-2.5049	-2.0206	-0.90647	-1.2164	0.38939	0.86014	-0.73017	0.3739	-1.3888	0.21404	0.42873
-1.2106	-0.28281	0.40849	-0.41688	0.15347	0.083948	1.738	0.38057	0.40765	0.2255	0.80299	0.4088	0.1965	0.62286	0.31416	0.071145	-1.0054	0.18069	1.1508	-1.1637	-0.8619	0.034474	-1.4703
0.0095495	-0.51068	-0.018517	0.063894	-2.3298	-0.67923	0.53927	0.07126	0.30332	-0.1062	0.59571	0.092785	-0.49465	0.033858	-0.65873	1.1945	-0.31993	-0.72981	0.60114	-1.8837	0.69274	-1.7355	-0.17878
0.095862	-0.37784	0.2596	-0.66947	-0.29754	0.30903	0.54423	-0.96941	-0.1445	-0.11394	-0.75463	0.82384	0.58453	-0.77267	0.093182	-0.69211	0.53694	-0.66805	0.3792	0.36774	0.65483	0.85263	-0.34633
0.38529	-2.3375	-0.19847	-1.4409	-0.7898	0.81485	-0.0082571	-0.20244	-0.54095	0.61612	-0.16772	0.9364	-0.28349	0.95894	1.8474	0.27972	-0.51433	-0.055765	0.51079	1.2917	-2.3633	0.33475	1.1387
-0.42456	-0.059221	2.6243	0.19935	0.66763	0.74731	-0.19564	0.065312	-0.6045	1.6698	-0.43633	-1.2571	-2.3306	-0.40608	-0.08799	-0.75171	0.74999	1.9766	-0.39416	-0.42168	-1.6073	-0.7781	1.2182
1.8536	-0.09558	-1.3693	0.012911	-0.88929	0.08705	-0.15241	-0.083529	-0.63571	-0.36542	0.34996	-0.50601	-0.46545	0.57449	0.66249	-0.87116	-0.30709	-0.015837	0.056322	0.84969	0.75254	0.17175	0.61493
-1.0086	-1.4045	0.46572	-0.31819	-0.95393	-0.071556	-1.1806	0.47893	-0.23645	-0.015363	0.20498	-0.15287	-2.6775	0.041364	-1.2551	-1.5767	-0.87428	0.79055	0.14701	-0.69385	-0.73664	-0.012609	-2.2207
0.75183	0.25606	0.35052	0.17315	0.057389	0.19686	0.98435	0.19098	-1.3771	1.2877	-0.75087	-0.49704	0.52653	-1.9963	-1.283	-1.8756	2.0764	-1.0157	0.38297	-0.29373	-1.7392	1.0887	1.2122
-0.48104	0.70677	0.32024	0.80975	-0.65073	-0.33188	-0.27379	-0.040778	-0.43326	1.1844	0.28069	-0.4223	-0.78126	-0.25022	-0.58112	-2.2071	0.90088	0.31205	-0.37511	1.4105	0.63189	0.65384	0.92217
