-0.22583	0.59021	1.2426	1.2883	-0.035419	-0.76322	-0.26417	-1.0103	1.148	-0.59489	-0.33321	0.24907	-0.83473	0.33888	-1.2002	-0.0037885	-0.33567	0.3609	0.0061201
0.90051	0.83	0.83114	1.4918	-0.21038	-0.25058	0.73503	1.3172	0.070325	-0.72791	0.85901	0.66166	-0.011991	-0.17842	0.64208	1.4424	-0.15146	0.42172	-0.29932
1.3952	0.1658	-0.067676	1.452	-0.090356	0.54134	0.91419	-0.24006	0.60487	1.0501	0.0425	1.0215	-0.54024	1.1164	1.4202	0.43189	2.2944	1.0833	-0.17105
0.80927	0.43714	-0.76047	-0.36111	1.1219	1.2729	1.9506	-0.16369	2.8837	0.22053	0.5468	-0.7687	0.59759	0.28282	0.21076	0.40778	0.15497	-0.9848	0.26886
0.69503	0.26198	0.61694	2.0361	0.28358	0.85223	0.97132	0.19387	1.1074	0.29487	-1.1109	0.15988	-0.8015	1.5731	-0.94115	0.62024	3.0076	0.74003	0.78632
-0.94898	-0.6863	0.87441	-1.2973	0.69307	0.25171	0.38507	-0.32951	0.92176	-0.11383	0.83448	-0.22673	-0.42201	0.52923	0.34476	0.17273	0.23377	-1.455	0.40161
-0.11509	0.52531	1.9966	1.6087	-0.20638	-1.3065	-0.9103	-1.1471	-0.53701	1.1299	0.67416	0.80167	-0.70428	-0.60316	1.4415	-0.31336	1.3149	-0.43905	-0.89498
1.1416	0.015494	2.1027	-0.32874	0.33745	0.98432	-1.1203	1.2389	-0.73619	-0.099442	1.8306	0.31843	-0.48137	0.10492	-0.78112	0.055409	0.38787	-0.36849	1.5919
0.81251	-0.6371	1.0045	-0.71186	-0.065062	2.2215	-0.18838	-1.2692	0.3582	-0.3039	-0.7036	-1.3359	-0.15812	-2.5432	1.4998	-0.56988	-0.40738	-0.42652	1.2288
-0.011618	1.2571	-0.37301	0.27429	1.2783	0.60522	0.61511	-0.92374	1.4381	-0.79368	-0.24541	0.26087	1.0666	-0.3805	-0.26956	-0.58545	-0.32675	-0.76717	0.96347
1.5169	-1.1846	-1.1139	-0.081878	-0.66939	-0.72749	1.3543	-0.68343	-1.602	0.23063	-0.079659	-0.38186	-0.33192	0.75323	-0.8041	0.078317	-0.18185	1.1414	-0.68778
-0.51674	-1.4942	-0.21419	-0.68651	1.2942	0.76808	-1.3377	0.48214	-0.91115	-1.3092	1.1474	0.93235	-0.031118	-1.1556	-0.45582	-2.4824	-1.7311	-1.2145	0.1735
0.069884	0.26382	-1.4583	-1.0972	-1.6288	-0.62889	-0.15042	-1.6476	-0.0043753	2.2368	0.34008	1.1672	2.0521	-0.9311	1.2554	-1.2121	1.4131	0.5823	1.9956
-0.69088	-0.72838	-0.78784	0.79918	-0.12541	0.74812	2.5414	1.3056	0.27186	-0.26473	0.24791	1.5665	-0.2044	0.60796	1.1952	-0.84924	-0.32011	1.2488	1.3204
2.1033	-1.6673	0.62686	-0.59367	-0.34203	0.4014	0.067183	-1.2167	-0.58376	0.5038	0.63718	0.10018	-0.34105	-1.1755	-0.15443	0.84231	-1.1271	-1.2752	1.3504
-0.17398	0.25652	-0.86748	-0.94726	-0.60513	-0.45483	1.3775	-0.23938	0.042072	-0.70723	-1.3169	0.6483	1.2844	0.15593	1.1845	0.11133	-0.5461	0.66614	-0.51403
0.032041	0.13558	-0.52053	-0.63435	-1.5232	-0.56718	1.0502	1.1753	0.87397	-0.18095	-0.22614	0.67061	0.76903	0.1303	-0.050187	-1.9477	0.6867	1.614	0.86874
-0.073142	-0.095356	-0.87591	1.0944	-1.7754	-1.1862	-0.91682	1.9681	-0.37211	0.5478	-0.21184	0.047545	-0.7021	1.3997	0.25356	0.90998	0.96049	1.0847	-0.81588
-1.4676	-0.63159	0.23986	-1.7773	-1.591	0.78788	-0.1935	1.0691	1.6009	1.1585	0.2569	0.80259	-0.022646	0.14811	1.338	0.038805	-0.96394	0.34813	0.54657
0.86556	0.68337	0.3128	0.93827	0.19295	-0.49167	-0.45223	0.66673	-1.0498	-0.61668	0.87081	0.27793	-0.64514	1.4641	-0.53756	0.44687	1.332	-0.02439	-0.70391
0.92797	0.42642	-0.56296	0.8137	-1.4188	-1.2957	0.19532	0.35723	1.5091	0.66526	0.79431	0.83508	0.92302	-0.74566	1.4287	0.21818	0.80109	3.0889	-0.61272
-0.78235	-0.081048	-0.3852	0.53467	-2.2798	-1.6506	0.45911	-0.62606	-0.19917	-0.059905	-0.65666	-0.59634	-0.98304	-1.1702	-0.2997	-0.065485	-1.5613	-0.97062	-1.7153
0.77271	0.47838	0.072514	1.3678	1.306	1.4346	-1.0243	0.12796	-0.064836	-0.034382	0.61429	0.34287	0.28033	-1.0687	-0.80697	-0.35156	1.1153	1.5814	0.89428
-1.7796	1.3487	1.7318	-0.24194	0.51379	1.3076	1.6249	1.1087	-0.73532	-1.5178	1.732	1.1961	0.255	0.43337	-0.73016	-0.99996	0.38756	0.041874	-0.72203
0.5843	-0.13499	-0.094517	-0.40752	-0.13628	-0.12408	0.0081976	0.54403	0.40702	-1.2462	-0.02664	1.5571	0.5953	-1.0513	1.269	-1.144	-0.14308	0.48975	0.1526
0.75582	-1.887	-0.76872	0.10843	0.18621	-0.18795	-0.6414	-0.28496	1.3616	0.79512	-0.74109	1.1086	0.40816	0.054228	0.29292	-1.759	1.0769	-0.76003	-0.10571
0.51338	-1.1529	-0.99327	0.80686	0.76302	-0.19127	-0.20874	0.90773	0.12389	0.40577	-0.31874	-0.82949	-0.43234	0.56713	0.17525	-0.35719	-1.5281	0.12766	-0.92216
0.49231	0.48783	-1.2119	-1.028	1.2639	0.8849	0.29184	0.29429	0.57167	-0.76943	-1.5585	-1.5534	0.10711	-0.36421	-0.33357	0.83964	-1.1791	1.5665	-0.15523
-1.74	-1.435	0.84529	-0.31269	-0.45156	-0.17642	-0.23994	0.71375	-1.6457	-0.3511	0.21472	-1.4896	-1.8332	-0.71756	-0.98748	-0.31426	-1.0561	-0.94838	0.04989
0.030099	-0.028891	-0.16866	0.21501	0.50107	-0.71314	1.0473	-1.3072	-0.50935	-0.47077	-0.31101	-0.31081	0.32661	-0.43694	0.95915	-0.24743	-0.093909	0.69191	0.65776
0.39867	-1.7658	0.26769	0.48081	-1.534	-1.7287	0.26329	-0.10849	0.61214	0.38379	0.58675	-1.7951	-0.38219	-0.90896	1.0812	-1.2368	-2.0336	0.048552	0.058035
0.41316	-0.45818	-1.8902	0.72541	-1.9114	-1.7551	-0.4753	-0.33172	-0.38344	0.10433	0.31878	-0.24145	-0.55417	-2.5366	-0.22531	-0.72427	0.2993	0.4124	-1.3551
1.1387	0.94163	1.4642	2.7167	0.036576	0.14183	0.63312	0.9431	1.2384	1.6729	-0.67944	1.4204	-0.059605	0.69315	0.23142	1.7515	0.34696	0.8862	0.74006
1.1826	-0.68681	-1.1029	-0.59097	-1.5592	-0.77954	0.98921	-0.24587	2.5838	3.4374	-0.76028	-1.363	-1.6283	-0.14402	2.5322	0.72634	-0.76998	-0.11982	0.73692
0.028231	-1.3348	0.88482	0.50443	-1.0503	-0.56277	-0.79029	-1.5523	-1.5559	-0.32242	0.18039	0.83232	0.23694	-0.41848	0.80122	1.0767	-0.82977	-1.1637	-1.9994
0.41223	-0.26353	0.90535	-2.0297	0.41851	-0.65979	0.63897	-0.11049	-2.938	0.14575	0.58624	0.81315	-0.23162	0.348	0.54802	-0.55992	0.86522	0.19185	0.89331
-0.61449	-1.3206	-0.31985	0.96036	-2.0261	-0.82795	-0.90598	0.068825	0.40219	0.080704	0.12759	1.129	0.68063	-0.007595	-1.5715	-1.3777	-0.69062	-0.71105	-0.14326
-0.88932	-0.51469	-0.0072558	0.27682	-1.5449	-1.5396	0.33912	-0.19763	0.95698	0.03217	-0.16309	0.27502	0.25065	-1.1713	0.723	0.23443	-0.43601	-0.035422	-0.60334
0.048954	0.99647	0.23952	-0.91737	0.17403	-0.52468	-0.016755	-0.75252	0.038349	-1.0783	1.8861	-0.28446	0.037439	-0.62792	1.3268	0.9722	0.060962	-0.15492	-0.18619
1.8443	1.158	-0.58732	1.2772	-0.91649	-0.13875	1.378	0.98317	-0.21975	0.37212	-0.30665	-1.5022	-0.40236	0.38238	-0.41791	-0.25168	-0.67621	1.6305	-0.26051
-0.45995	-0.54021	-1.9839	-1.3172	-1.1875	-1.094	-1.6858	0.085909	0.11019	0.35825	-1.4005	0.31751	0.87751	-1.2649	1.0488	0.39632	-1.31	0.80644	-0.79499
1.8536	-0.85465	-0.65086	-1.7141	-3.0298	-1.4092	-0.14348	0.14585	-0.099586	-0.11948	-0.32257	-1.0104	-0.30101	-0.55622	-1.7032	-0.4292	0.36328	-0.77223	-1.8582
0.43153	-1.603	-1.404	0.32656	-1.1994	0.036736	-0.052741	-1.6742	-0.6587	-0.42265	0.32526	-0.56163	-0.38348	0.098077	-1.1302	1.473	-0.5437	-0.24932	-1.9454
1.2166	0.93655	0.0078453	0.28368	0.32836	0.24276	-1.896	-0.12832	2.1212	0.25754	1.1662	-0.40319	-0.016228	0.051222	-0.35963	-0.58032	-0.0033522	0.87992	0.20447
-1.0014	0.58463	-0.19107	1.4844	-0.26936	-0.86697	0.497	-0.19609	-0.88792	-1.4725	-0.51169	-0.15992	1.3006	-0.29598	-0.17878	0.23077	-1.0594	0.3487	0.013386
0.3433	0.79017	-0.47093	1.7343	-0.55056	-0.37736	3.1884	0.22383	-0.87882	0.60619	0.090019	-0.062419	0.099349	0.27558	-1.1993	0.60942	0.40262	1.4267	0.35996
-0.081122	-0.48524	-2.2057	0.24705	-0.78189	0.64719	0.043843	0.97973	1.8437	-0.20472	-1.4063	-0.63525	1.0816	-0.31154	-0.086546	1.4549	-0.619	0.044359	-0.9246
0.13229	-0.25447	-0.99618	-1.428	0.031679	-0.91652	0.16494	0.12742	-1.1142	1.0251	-0.015925	0.088295	-0.49239	-1.2576	1.6006	-2.1657	-0.13518	-0.46505	0.47159
1.5852	-0.67248	-0.083787	0.5267	-0.29335	0.082108	-0.48393	1.3116	-0.12155	0.12485	0.25006	-0.38437	-1.2416	0.88523	-0.042191	0.4665	1.4724	0.53251	-0.21898
0.70374	0.20495	-0.12279	0.18165	0.40882	0.39694	0.70503	0.90336	1.0896	1.095	0.33492	0.32867	0.016802	1.3524	0.75132	-0.0032293	1.297	2.3135	1.1361
-1.203	-1.7514	0.4981	-0.54148	-1.1918	-0.46423	-1.1841	-0.22154	-1.4713	0.41836	0.23491	-1.2274	-1.7564	-1.2	1.1337	-0.75527	-0.51819	-1.0768	-1.0583
-0.2086	-1.778	-2.3953	-0.38009	-0.37752	-0.58086	0.49361	0.36959	0.99367	1.7006	0.63397	0.55674	0.42107	-0.73753	1.3113	-0.28532	-1.4619	-0.76325	-0.22745
-0.88613	-0.43874	0.64241	-0.56033	-0.16848	0.0719	1.1937	0.1097	0.0088585	-1.0774	-0.87145	-0.79474	-0.71447	-0.95683	-1.7222	-1.5241	0.22471	0.29924	-1.4636
1.5747	-0.19381	0.18567	2.9769	0.80914	0.92207	-0.35138	-0.85063	1.162	1.1062	-0.30821	-2.6203	0.1983	-0.55356	0.95381	0.34426	0.098887	1.2929	2.2288
-0.42443	-1.0998	0.43754	-0.81556	-0.0020359	-0.46997	-0.87871	0.74257	0.62894	-1.1117	0.66201	0.015213	-0.60682	0.059884	-1.9919	1.1902	-0.97711	-0.084223	-0.54324
0.6729	0.57516	-0.4951	-0.66717	-0.65571	0.33217	-0.46286	-0.43925	-0.37744	-0.40033	-0.79123	-0.15932	0.69234	-1.4402	0.34423	-0.96043	-0.25779	0.86146	-0.54918
0.057795	-1.158	0.86267	0.6123	-0.8564	-1.2566	-0.13722	-0.31215	-1.2476	-1.5997	-0.58559	-0.68895	0.58628	-0.9751	0.43358	-0.048339	-1.438	-2.6094	0.61632
1.0106	-1.0402	-0.16746	0.70495	-0.69009	0.21611	1.6317	-0.14462	-0.7485	0.76339	-0.38617	0.64734	1.3067	0.43463	0.51951	0.084832	0.77176	-0.50588	1.7732
-0.3005	-1.4698	-2.3866	-0.44505	-1.4056	-1.1769	1.996	-0.58559	1.8536	-0.49251	-1.4049	-0.17968	0.0017923	-1.8123	0.58507	-0.97518	-0.74818	-0.46065	-0.3554
-0.18353	-0.49232	-0.071999	-0.14263	-0.88831	-0.8786	-1.2666	-1.0815	-0.025013	-0.69676	-0.37225	-1.0824	0.90647	-1.2479	-1.4038	-1.1956	-1.073	-0.39879	0.17301
-1.7192	-1.1128	0.00015616	1.4587	0.60286	0.28661	-0.44429	-0.9023	0.18023	-0.59078	-0.72609	-0.35059	-1.3498	-0.12595	-1.6376	0.83114	1.4466	-0.15283	0.12773
0.72154	0.45793	-0.84531	-0.60868	1.4577	1.0057	0.40274	0.55882	0.34254	-0.66421	-0.97964	0.045864	-0.14431	-0.32248	-1.2842	-0.72759	-1.6449	0.19818	0.94698
0.35176	-1.2606	-0.55938	-0.017884	-1.0406	-0.56645	0.041322	-0.051271	1.108	2.2003	1.1743	0.59841	1.7872	0.19748	1.6787	1.1586	0.23787	0.38979	1.6228
-1.225	1.415	-2.0998	0.0057865	0.922	-0.21669	2.1369	0.39957	0.4597	0.11165	-0.41588	0.38278	2.6163	1.3244	0.4755	0.7999	-0.58555	0.91839	-0.71064
0.42154	1.6155	0.55768	0.1227	0.085758	-1.0281	1.394	1.713	-0.29513	-0.12894	-1.7853	-1.5883	-0.022841	1.8488	0.63861	1.0051	1.1497	1.4815	-0.45183
0.019051	-0.15914	-3.9781	0.42622	-1.0874	-0.84088	1.0407	0.84704	1.3767	0.69073	-2.6668	-1.8239	-0.040356	1.0539	-0.44232	1.4891	-0.13059	-0.089966	0.34022
0.75609	0.79043	-1.3525	-0.52896	-0.93696	0.26736	0.94594	0.71115	1.2769	0.83108	0.98094	0.45568	0.9646	1.8662	-0.46404	0.99218	1.0707	0.1265	0.85943
1.6837	-0.28584	-1.6619	-0.58995	-0.89807	-1.8502	-0.35028	0.9406	0.19804	0.42758	-1.6256	-0.1743	0.26266	-0.3043	0.3058	0.034797	-0.42147	1.0837	0.49218
-1.6192	0.93549	-0.43932	-0.32444	-0.23903	-0.64793	0.38422	-0.49732	1.0948	-1.8829	-1.6213	-1.1005	1.2945	-0.22589	1.2798	-0.68906	-1.0204	0.3722	-1.2393
1.3943	0.367	-0.077866	1.0818	1.2464	1.7724	1.7185	-1.2506	-1.4482	1.8729	-2.041	-0.70096	-1.2959	0.8336	0.36774	-0.39102	1.0282	0.84518	1.9805
1.0292	-1.4851	-1.2045	0.80918	-1.4447	-1.874	0.53436	-0.88038	-0.23331	0.58321	-0.52198	-0.64714	-1.0137	-0.7191	-0.039279	0.45367	0.91568	1.2654	-0.67871
-0.15822	-0.044076	1.2182	0.99158	0.66853	1.1272	1.8628	-0.43823	-1.4161	1.2456	0.97948	0.42257	-2.194	0.13261	1.1267	-0.3059	1.5008	1.2311	0.78166
0.18885	0.52775	-0.90985	0.16373	0.92501	0.87507	0.58445	0.020156	0.40933	-1.115	-0.89373	-2.0181	-0.13842	0.653	-1.3661	0.86944	0.75628	0.45263	-1.4959
-0.42184	0.90007	-0.28252	-0.53815	0.7703	0.495	0.5372	1.498	0.82337	0.55519	0.77717	0.10087	-0.12102	0.88812	-0.81457	0.60677	-0.038137	0.92062	-0.47956
-1.0875	0.45488	-1.3847	-0.84439	0.080996	-0.61915	-0.11022	0.53252	0.088964	0.31509	0.50735	0.27945	0.26301	0.15456	-0.75015	-0.29869	0.80625	1.3665	0.1259
0.34811	-0.92795	-0.21591	-0.26861	-0.89666	-0.74784	1.5225	-1.6903	-1.2916	0.42575	-0.29026	1.7449	0.59507	-0.92552	-1.0308	0.60058	-0.22284	0.28797	0.26843
1.1421	-0.064373	-1.219	1.4684	-0.79947	-1.1742	0.06545	-0.0030226	0.55159	-1.065	0.17097	-2.3246	-0.47355	-0.52495	-1.5918	0.79874	-0.26483	0.84165	0.31133
1.9267	0.12824	0.096695	0.21858	0.40708	1.5166	-0.2376	0.98767	-0.82557	1.2368	1.3322	-0.19292	-1.1197	1.2782	-1.1127	0.58551	-0.96513	-0.74134	0.47995
-0.42043	-0.90575	-0.11975	2.1244	-0.77129	-0.3898	2.1914	-0.94486	-0.99055	0.53907	0.071905	-0.13391	0.29658	0.30674	0.45802	0.81355	-0.426	-0.87589	-0.55071
-0.36286	0.087292	-0.6889	0.43921	-0.86568	-1.3737	-0.12773	0.67511	-0.04407	-0.65277	0.20147	-0.74173	-0.93513	0.068268	-0.54653	0.23238	0.67923	0.35454	0.15686
-0.15631	-0.62287	-0.35818	-0.10699	-1.521	-0.036728	0.87666	-1.3379	-0.86105	-0.34319	0.77352	-1.6459	0.92953	-0.47056	-0.86536	-0.63258	-1.1546	-2.3214	-0.58965
-1.819	0.31788	-1.1506	-1.2802	-0.82587	-0.44694	0.33635	-0.74216	-1.0246	0.012828	-1.1039	-1.7256	0.043409	0.78501	-0.0049454	0.30775	-1.3477	0.24217	0.19445
-0.50614	0.18648	1.5972	-0.71504	-0.21341	-1.0563	1.4922	-1.3648	-1.4675	0.36512	-0.065031	-0.5088	-0.70435	-0.39617	1.2176	1.9937	0.17104	-0.21668	0.6263
-1.1015	1.0923	2.2046	-0.39209	2.7029	1.9723	0.92124	1.0859	-0.55685	0.28432	0.20876	0.937	0.93935	1.0219	1.2041	0.59384	0.14723	0.51532	1.6346
1.0016	1.6539	0.31547	-0.64146	-1.2476	-0.53563	-1.7255	1.1491	1.1766	0.2258	-0.39089	0.26347	2.119	-0.52955	0.056598	0.78604	1.0676	1.6425	0.18661
-0.21727	0.87022	0.070488	1.0725	1.2304	0.26972	-0.52411	-0.87151	-0.11655	-0.25871	-0.6496	-0.71001	0.89178	1.3193	-1.5248	-0.21677	-0.45277	0.070381	0.68887
1.2179	0.63066	1.694	0.50826	0.54479	0.49644	0.51111	0.051271	0.28958	-1.2755	-0.57137	-0.024455	-0.36162	0.51018	-0.12463	-0.16823	1.3252	1.1879	0.082799
-0.92388	0.058438	0.10465	0.8847	0.58972	0.16081	-0.0013874	-0.86222	-0.098107	-1.1983	-0.90857	-0.19875	-0.11201	-0.16758	-0.83872	0.066088	0.38832	0.044821	-0.36454
0.99984	-0.12911	-0.10823	0.32028	-0.19546	1.2448	2.0496	0.54375	0.70738	-1.1491	-1.93	-0.72536	0.15569	0.38124	-0.18102	-2.484	0.5102	1.3574	0.61123
0.11196	-0.56839	1.0783	-2.3554	-1.3178	-2.1265	0.77374	-0.77786	0.44754	-1.0976	0.89524	-2.0022	-1.8956	-0.50005	-0.46981	-0.49202	-1.4308	-0.63183	-1.746
0.61326	0.63216	-1.3277	-0.20351	0.49883	-0.33278	0.55958	0.35571	-0.96871	-0.53207	-0.50806	0.2685	0.69667	2.3023	-1.6703	2.1506	1.0482	0.62695	0.05951
1.5976	0.20115	-1.4399	-0.31048	-0.22605	-0.28328	-0.1321	-0.78809	-1.2076	0.31894	0.88058	1.0638	1.5633	0.092036	0.082111	-0.019467	-0.79888	0.7345	0.65225
1.9488	-2.6058	-1.4543	0.15467	-2.7072	-1.4097	-1.5635	-0.47241	-0.0086074	-0.49933	-1.5534	-1.5764	-1.4298	-2.0231	-0.34462	-0.577	-0.95229	-2.0778	-0.75552
-0.94054	-0.64384	-0.28135	-1.0519	-1.539	0.22516	1.5623	0.70057	0.42576	0.35905	-0.46038	0.15727	-0.0093535	1.3407	0.92417	0.84108	-0.57348	-0.89552	1.5046
-1.2584	-0.59099	0.64141	-0.12242	-0.74428	-0.24425	0.33042	0.70823	0.9745	0.25272	-0.4771	-1.0077	-0.25654	0.7687	0.48463	0.35059	0.050198	0.51595	-1.4617
-1.3187	-0.29788	0.07208	-0.41739	0.013021	-0.91771	-1.5538	0.41963	-0.025286	-2.4525	-0.52657	0.5298	1.7836	-0.91101	0.20993	-1.3903	-0.066698	-1.0267	0.46263
1.1793	0.49747	0.68592	0.55987	-1.6274	-1.1967	-0.031003	-0.5936	0.12905	-0.50072	0.36646	-0.37534	-0.27891	-0.36082	1.0022	1.474	0.13736	-0.067396	-1.2938
-1.2258	0.1991	0.41037	0.0607	-0.08444	0.49733	-0.15241	-0.82014	0.76766	-0.95921	-0.65038	-0.46661	-0.05385	-0.2367	0.32131	-0.80475	-1.6135	-0.2135	0.52246
0.27507	0.087716	0.34358	-2.1607	1.3049	0.6684	-0.72544	-0.81199	-0.80177	-1.0126	-0.67506	-1.2119	-0.32038	-0.19781	-0.14205	-0.95576	-1.9572	-1.1076	1.7835
0.12985	-1.1306	0.051139	-2.0872	-2.0606	-0.89238	1.3881	-1.0451	2.3668	0.5655	-1.4664	-0.75731	0.36598	-1.8207	1.0654	0.074593	-1.6246	-0.38919	-0.2143
2.3368	-1.5617	-0.59905	0.27488	0.75617	-0.13578	-0.27704	-1.4277	0.69519	1.1668	1.0688	-0.11311	-0.5389	-0.052608	0.3465	-0.16782	-0.077478	0.78549	-0.30478
-1.134	0.32939	-0.61255	0.5945	-0.13835	-0.088751	-1.195	0.00085175	0.71761	0.12821	-0.70847	-0.552	0.43039	1.3409	-1.1694	1.6561	-0.084407	-0.1767	1.5621
-0.0095925	0.13216	-1.364	1.1966	0.43772	0.0071541	-1.5745	1.1348	0.0010484	-0.70039	-0.032239	0.944	1.4681	0.34638	-0.98116	-0.40735	1.0501	1.9522	-0.42196
-0.61499	1.1402	0.37283	-1.57	-0.18259	-0.2933	-0.60638	0.6016	0.25408	1.0744	0.89671	1.4719	-0.75129	-0.84414	1.6094	-0.81827	0.25111	-0.53741	-0.32036
3.1052	-0.46895	-0.84353	-0.7401	-0.023519	0.22603	-0.14059	0.30016	-0.37778	1.8093	-0.98481	-0.50084	-0.67595	-0.5332	0.79887	0.079972	0.77326	-0.27445	0.51903
0.24406	1.7451	-0.57058	-0.66867	-1.3652	-1.9039	0.43906	0.059242	0.4482	-0.83402	-1.4402	-0.46662	1.1388	0.72135	0.42227	1.1632	-0.28567	-0.75182	-0.035199
1.9394	0.98562	-0.74353	0.32149	2.0808	1.4259	-1.3538	-0.64996	-0.94131	0.74959	0.98139	0.0082538	-0.10512	0.48865	0.21542	1.4418	1.6454	1.6452	0.059499
-0.78051	-1.474	-0.57098	-1.1169	-0.28464	-0.755	-0.69023	-1.2089	-0.29407	-1.4213	-0.1017	0.68292	2.4112	-0.070543	0.5359	0.080386	-1.3079	0.35766	-0.4068
-0.19924	-1.1101	-0.6443	0.8118	0.21983	-1.2706	-1.722	-1.4931	-0.47117	-0.77566	-1.9753	-0.37341	0.29353	-0.9318	0.044312	0.28007	-1.2748	-0.45324	-0.47206
-0.92601	-0.89947	-1.5813	-0.57605	1.0647	0.57693	2.138	-0.12276	0.78637	0.016452	1.6743	0.4063	-0.032447	-0.6466	-1.2635	0.35123	0.18156	-0.16685	0.1039
0.25106	-0.9331	0.6327	-0.56485	0.26595	1.203	-0.5108	-1.0457	0.5834	-0.93779	1.4074	-0.6554	-0.42411	-0.81855	0.69099	-0.65886	0.16947	-2.5061	-0.63359
-1.1089	-0.66557	-0.28603	-0.085853	-1.6877	-3.346	0.87078	1.1906	1.4088	-0.83883	0.095206	-1.257	-2.4984	-0.546	-0.12548	0.96559	0.35431	0.5853	0.097399
0.75199	-1.0105	1.2749	1.7591	-0.5949	-0.95134	0.35544	-0.026195	-0.16334	-1.3319	0.82184	-1.9449	-0.73171	-0.41918	-0.64082	0.30463	0.37732	0.17085	-1.2585
-2.1513	-0.7734	-1.3716	-1.4073	0.30268	-0.030567	0.91414	-1.9778	0.33938	0.21436	-1.3203	1.3161	0.47185	-0.53088	1.0529	2.4442	-0.80219	0.3767	0.25226
-0.84143	-0.40697	-0.74813	-1.3512	0.096908	1.4638	-1.8901	0.47188	1.0784	-0.92913	0.44682	-1.2286	-0.67521	0.57781	-0.54412	0.090658	-0.82279	-1.0988	-0.76718
-0.45047	-1.2467	-1.6425	-1.0565	0.13009	-0.16733	0.84017	-1.7597	0.68778	1.4763	0.31443	0.79179	0.45132	-1.0263	1.5025	-0.66341	-1.29	1.0166	-0.22591
-1.388	0.079163	0.43847	-1.2624	0.087015	1.1988	1.503	0.37156	-1.2443	-0.53039	1.1138	1.1448	0.13039	0.25486	-0.092626	-0.26048	-0.58746	-0.44297	1.484
1.3991	-1.3935	1.8925	0.55486	-0.84869	-0.38138	-2.3995	-0.088918	0.031855	-0.53647	0.26633	-0.4821	-1.7558	-0.45123	1.8387	-1.1704	0.88433	-0.38865	0.16554
