-1.2605	-0.077613	-0.01831	0.01896	-0.43981	-0.16027	0.0049926	0.27506	-1.1123	-1.5317	0.78559	-0.88121	-0.3684	0.46432	-0.63405	-1.1014	-1.5113	0.89835	-1.4312	-0.61811	0.36505	-0.014889
-0.40181	-0.40002	0.7062	0.57499	0.98536	1.2688	0.31718	-0.257	-0.58419	-0.83118	0.15161	0.87277	0.15978	0.23426	0.70158	-0.84691	0.49207	0.45216	0.075713	0.20708	-0.28871	0.43105
-0.67135	-0.29017	-0.36086	-0.12797	-0.030685	-0.27791	-0.28398	0.87528	0.76943	0.17514	0.88611	0.062093	0.66968	-0.31545	0.41149	-0.64576	1.1027	-1.7186	1.1642	0.74823	-1.8107	0.70847
-1.8312	0.24804	0.8699	0.90381	-1.9115	-0.020361	0.10725	-0.94767	-0.016865	0.7114	-3.1434	-0.21382	-0.54062	1.3739	-0.27131	-0.94509	0.33909	-0.95708	-0.57121	1.5541	0.29276	-0.16002
-0.31356	-1.0887	-0.065046	0.73675	-0.58303	-0.24126	-1.8175	0.16991	-0.18483	0.21419	-0.16273	-0.5892	-0.001165	-0.50715	0.4758	-1.1299	0.20397	0.055754	0.80166	0.43883	2.0277	0.24288
-0.95328	-1.4209	0.086283	-1.3039	-0.71035	-0.68011	0.088419	-1.3301	0.55717	-0.62441	-0.57669	-0.6208	-0.82848	0.1434	-1.0737	-0.81622	0.51051	-0.67782	0.4698	0.9283	-1.464	-0.19924
-0.30991	0.81698	-0.47851	-1.6477	-0.59731	-1.1478	0.5964	-1.0165	0.71569	0.59739	-1.3201	-0.64571	-0.20531	1.1498	-0.041486	1.2079	-1.4956	1.0311	-0.58365	2.6159	0.12315	0.49114
1.4659	1.5717	0.23626	-0.014927	0.21839	0.31171	0.46475	-0.79331	-0.40763	-0.11381	0.44858	0.22047	1.0567	-0.26832	-0.9579	0.41261	0.20838	1.4807	0.4244	-0.86561	0.37889	-0.14101
1.421	2.1565	-0.60505	0.48653	-1.8704	-0.40262	-0.16131	-0.78059	-1.779	0.70348	-0.14766	-0.10904	-1.4667	1.9755	-0.09477	-0.19057	-0.92649	-0.43551	-0.13873	-1.3759	0.60921	0.73825
-0.1568	1.2629	0.33574	-1.656	-0.27433	0.75139	0.92583	0.013796	-0.309	1.166	0.90831	-0.42415	0.40725	1.2015	-0.56374	0.3205	-0.20814	-0.13665	1.799	0.52764	-0.40201	0.018653
0.53778	0.32542	-0.5515	-1.1832	-1.048	-0.23001	0.94576	0.063114	-1.0892	-1.0519	-0.52559	-0.10617	-1.713	1.291	2.2809	0.1053	0.13882	0.35966	-1.0224	-1.3357	-0.30994	0.82534
0.99154	0.026602	-0.035567	-1.9598	-0.67243	0.94372	0.83782	-0.27917	-2.126	-0.65301	0.64355	-0.92154	0.72367	1.198	0.39858	0.49399	-1.4447	1.2935	-0.3042	1.2966	0.52274	-0.13733
0.6473	0.32717	-1.0391	-0.85435	-0.87594	-1.1556	-0.75025	-0.72794	-1.2318	0.26272	-0.15707	-0.42711	-0.94208	-1.323	-0.30785	-0.088644	0.59842	0.57595	-1.1534	-0.48393	0.6914	0.40444
-1.9715	-1.5731	-0.59471	-2.4132	-2.1004	-1.2388	-0.61688	-1.786	-1.1718	0.90107	-0.49964	-1.7462	-1.3417	0.89997	-1.413	-1.1259	-1.1438	-0.67963	0.16023	0.1098	0.57118	-1.5712
-0.72237	0.51183	0.47846	0.7284	0.13721	0.46906	-0.76616	-0.23035	0.30124	-1.3078	-0.12793	1.0659	-0.66531	0.84595	0.51488	0.6622	-0.57985	0.77479	0.95901	0.44482	0.59224	1.2822
0.73603	0.91111	-0.43076	-1.7737	0.093004	1.2182	0.22826	1.1469	-0.29941	-0.14547	0.18858	-0.10539	0.88054	0.95313	-0.45592	0.56204	0.58923	1.6667	-0.86902	0.47595	-0.36073	-1.1666
1.0285	0.10936	0.78881	-0.0016225	0.59933	1.0608	-0.90958	2.0268	1.2095	-0.25872	0.76014	-0.13452	1.7953	0.67832	-0.48263	0.75411	1.3283	0.054654	1.0783	1.7143	0.09788	-0.55723
0.48658	-0.044762	1.3479	0.24475	-0.66407	-0.4643	-1.0523	-1.0041	0.29056	-0.46213	0.56548	-0.74207	-0.05195	-0.33224	-1.3539	-0.161	0.49412	0.89268	-0.39317	-0.015442	-0.23862	0.25775
-0.70158	-0.074573	0.026285	0.79438	0.099554	0.05497	0.21136	0.20145	0.44814	-0.15088	-0.47203	0.91147	0.81353	1.1631	1.1306	0.56206	0.98693	-0.25672	-0.81096	-1.6381	1.4344	2.0772
0.55866	-1.5247	-0.97467	-0.41043	-1.1699	-0.74381	0.73932	-0.94342	-1.2397	0.65403	-0.116	-0.82529	1.3966	-0.71222	0.88468	-0.87241	-0.38752	-0.55427	-0.51426	0.062046	1.0751	-0.40289
0.59077	0.71934	-0.29142	0.24148	0.88311	-0.018265	0.23593	0.66372	1.4205	-1.5242	0.62782	2.0223	0.80287	0.70916	0.53343	0.11884	1.7332	0.75833	0.14389	0.087807	-0.09994	0.22659
0.67115	1.1609	0.63533	-1.2234	0.89981	1.5686	0.42703	0.35656	-0.12102	2.1743	0.43528	0.26227	1.3732	0.26964	-0.65549	1.7421	-0.66439	2.0028	-0.69117	0.1502	-0.70334	-1.5399
2.4791	0.43541	0.031009	0.21129	0.83549	1.0978	1.3128	1.2727	0.63173	-1.5129	0.56272	1.6096	-0.87146	-0.59739	0.38544	1.2847	1.0771	0.013222	1.5418	-0.41739	-1.9248	0.37374
-1.3113	0.73051	-0.13423	0.73906	-1.1994	0.71627	0.47873	0.23909	-0.80112	0.95715	-0.54744	-0.51761	0.25958	-0.79749	-0.95811	1.137	0.77495	0.42854	-0.62869	-1.3938	0.29245	-0.46835
0.87775	0.49781	0.42599	0.65506	-0.49436	1.3054	1.4264	0.024881	-0.46274	0.98492	0.66941	0.63879	-0.27617	-0.90132	0.34838	1.1079	-0.1154	1.3083	0.18789	0.52263	0.62776	-0.86779
1.0461	1.7215	1.9874	-0.61317	-0.64529	0.61579	-0.14596	-0.00246	0.88243	0.43066	0.63755	1.6623	-1.1448	1.7463	1.0472	1.7931	-0.29126	0.55339	-0.86755	0.14284	-0.29417	-0.53677
-0.78621	-0.23942	-0.65189	0.79846	0.063298	0.9063	0.12692	0.23126	-0.97308	-0.43237	0.39065	1.1631	-0.15813	0.41708	-0.61308	0.41374	-0.0031643	1.7763	1.8587	-0.4521	0.051026	0.8822
-0.15032	-1.0297	-1.1686	0.37621	-1.0829	-0.93879	-1.4207	-2.0666	-1.4358	-0.70958	0.079823	0.30192	0.26959	-0.33337	-1.462	0.18698	-0.049111	0.14733	0.75268	-1.1854	-0.64424	0.23736
-0.47469	1.677	-0.53516	-0.8748	0.30712	-0.40057	-1.0148	-0.0077513	-2.0542	1.3364	0.59919	0.64663	2.3312	0.24142	-0.18426	-0.10273	-1.0434	0.8458	-0.39515	-0.18489	-2.1645	-0.032877
-0.43801	0.16816	0.99972	0.091078	0.2825	-0.37574	0.86327	-0.54149	-0.69806	0.62129	0.29242	-0.27573	0.95748	0.15222	-1.0197	-0.27902	0.21305	0.71984	0.022718	-0.38647	-0.69239	-1.0383
-0.55514	0.89197	0.75757	-0.69173	-0.045976	0.017093	-0.024313	0.76993	-0.32584	0.4354	1.8857	-0.72731	0.54053	0.92768	-0.91741	0.8271	-2.0067	1.3256	0.81263	-0.82067	-0.15916	-0.39762
0.7948	-1.5414	-0.2916	-0.10389	-0.22422	-0.23281	-0.32483	-1.0989	-0.42967	0.59501	1.0265	-0.071089	1.0972	-0.58755	0.25475	-1.8528	-0.54682	1.4047	-2.5112	-1.5438	1.3121	1.4926
-0.80314	-0.67234	0.59545	1.0033	-0.72969	-0.71102	0.39352	-0.64002	0.002242	-0.11379	-1.1397	-0.44237	-0.37502	-0.48435	0.41329	-0.82829	-0.16487	-1.4344	-0.020906	-0.47307	1.4124	1.5408
1.0075	2.0747	0.50636	0.24305	2.672	1.1882	-0.085491	1.1253	0.73697	0.99343	0.52899	1.0296	0.022555	-0.00070439	-0.45923	1.1285	2.1957	1.4995	1.061	-1.0381	1.5419	1.6276
-1.4998	-2.3612	-0.00030982	0.48918	-0.2114	-1.2386	-1.4596	-1.117	0.72638	-0.34363	-0.063787	-0.66715	-0.69942	-1.1719	0.10114	-0.50873	-0.61093	0.20126	-0.33439	0.9833	0.91835	0.26557
-1.3124	-0.77645	0.5442	-1.3238	-0.5692	0.1563	-1.3434	0.0098161	0.99772	0.75659	-0.48009	-1.5685	-1.2514	-0.45147	0.27802	0.18476	1.7593	-0.96961	-1.6373	-1.0857	0.90619	1.3009
-0.71065	-1.3431	1.2398	0.66734	-0.90953	-0.053367	0.37781	-0.65829	0.10676	-0.16774	-0.17106	-1.5378	0.60208	-0.82421	-0.20541	-2.6889	-0.15088	-0.93828	0.22162	-0.27614	0.58385	-1.8124
-1.8855	-1.83	-0.068371	-0.75724	-0.4979	-0.97085	-1.3202	-1.4113	-0.53126	0.15757	0.35747	-1.1225	-0.011041	-0.37447	-0.24361	-0.7091	-0.25842	-0.67744	-0.47397	0.97616	0.18682	-1.1937
0.49097	0.77313	1.1369	0.80833	0.60983	0.48417	-0.26065	1.4066	1.3728	0.49753	0.10451	1.494	-1.3022	1.6787	-1.145	1.1666	0.81931	0.52786	-1.0733	-2.1366	0.0763	-0.30263
-0.25265	0.85825	-1.295	-0.8906	-0.89299	1.0103	-1.3376	0.74931	0.2879	0.52876	-0.80989	0.060446	-0.42598	1.0965	-1.8213	1.1925	0.85062	1.3478	-0.63062	-0.76263	-0.13214	-0.635
-0.47884	-0.78665	0.40904	1.0181	-0.32723	-1.3749	0.71441	-0.5817	-0.87644	-0.43674	-0.55145	-2.4481	-1.0072	-1.3732	0.86297	-2.245	0.23231	-0.79148	0.03149	-0.74927	1.0169	-0.96274
-1.5594	-0.9892	-0.74337	0.39169	0.021069	-0.97617	0.43421	0.48629	-0.19343	0.81317	0.6923	0.20868	-1.2021	-1.8665	-1.5827	-0.87472	-1.2236	-1.6278	0.39286	-0.0083282	0.072137	0.98061
0.25374	1.279	-0.48289	0.45799	0.5759	0.16958	-0.31209	1.263	1.4352	-0.49657	0.16531	-0.11306	0.72789	-0.33846	0.29172	0.20227	1.3684	-1.7638	-0.80303	1.7785	-0.082923	-0.28062
-0.49672	0.12325	-0.25941	0.51627	0.39168	0.51828	0.057272	1.2075	0.020848	0.32322	0.21966	-1.5116	1.1628	0.076022	-0.79777	-1.6125	-0.015082	-0.32369	-0.17709	1.0085	-0.48397	0.94533
-0.58817	0.28698	0.29241	-0.94177	0.58244	-0.42237	0.42396	0.0080453	0.065665	-1.0429	-0.84845	0.41288	-0.85835	1.2848	-0.63123	0.24898	-0.53211	-0.7308	0.030512	-0.40917	0.81185	-1.014
-0.79783	-0.34003	0.45214	-0.50106	0.55448	-0.043086	-0.50557	0.8731	1.0346	0.93715	0.4632	0.53321	0.073835	-1.1294	-0.7373	0.40805	-0.4715	-0.1836	1.527	-0.24795	0.41983	1.6583
1.3039	0.96568	1.0152	0.82445	0.38199	0.76328	-0.67437	1.393	0.84006	0.45902	0.23023	0.29469	1.0976	1.0255	-0.39867	0.20424	0.18211	-0.37915	1.5226	-0.27456	-0.36168	1.177
-0.037705	-2.45	-0.98937	0.73521	-0.51352	-1.3728	-1.0809	0.10302	2.3815	-0.86656	-1.328	0.56218	-0.61977	-0.63295	0.33559	0.59325	0.85916	-1.7189	1.5636	-1.1568	1.0431	0.3898
-0.36647	0.44918	-0.15115	0.42182	-0.31024	-1.2235	0.22367	-0.54684	0.84425	-0.98776	-1.2964	-0.72426	-0.509	0.12085	1.4342	-0.30863	-0.21119	-0.9327	0.60701	-0.44978	0.4161	0.475
0.38323	-0.87571	1.0568	-0.23814	0.55288	0.28259	0.2326	-0.55941	-0.193	-0.73888	0.42923	0.30836	0.84224	-0.58738	0.58734	-2.1876	0.14455	-0.8256	0.12694	0.87693	0.027178	0.66196
0.57601	0.08106	-0.55779	0.33052	-1.4348	1.1128	-1.2888	0.2452	1.1422	0.27814	-1.3652	0.18585	-1.4803	1.59	0.19544	0.50923	0.88963	-0.71291	1.4974	0.33549	1.5025	-1.2379
0.33267	0.11076	-1.7267	0.36702	1.4778	-1.0239	0.81326	0.91371	-0.30364	0.14588	0.88802	1.2301	2.21	-0.88444	1.7994	-0.17446	-0.045742	-1.2157	0.44336	1.7511	0.5762	-0.027664
0.77571	1.4807	0.096453	-1.3191	-1.5651	-1.51	-0.89339	-0.83957	-1.174	0.97066	-1.2439	0.48836	-0.42189	0.07137	-0.74276	1.6527	-1.4921	-0.66756	-0.49593	1.0274	0.36289	0.93754
3.0974	0.20241	-0.58475	1.359	0.33333	1.8864	-0.74892	1.1144	-1.0586	-0.2852	-0.012409	-0.82574	0.15187	0.39093	1.7508	0.78968	0.3289	1.0987	-0.82721	0.68019	0.50721	-0.89186
-1.3553	0.80942	0.10454	-0.78847	-1.0238	-0.42556	0.23503	-0.49574	-1.4374	-0.28194	0.82138	-0.85718	-0.70007	-1.0649	0.28745	-0.74014	-0.17206	-1.2504	1.2695	0.093611	0.42779	-0.41912
1.1015	0.084142	-0.51463	1.3825	0.61552	0.83313	0.29835	0.06348	-0.80008	-0.32898	0.72821	1.5193	-1.1016	-1.6385	1.8587	-2.3835	1.4968	0.15943	-0.1745	1.0175	1.0013	1.6602
-1.719	-0.57367	-0.43763	-2.0742	-2.2435	-1.4587	0.46166	-2.2201	-1.6405	-0.61862	-1.4979	-0.69953	0.56272	0.4599	-0.83549	-0.999	-1.4497	-0.48688	-0.35429	-0.67291	0.70648	-2.0628
-1.4314	1.39	0.95407	1.5219	-0.56474	-0.41272	0.8003	0.44479	0.44499	0.70593	-0.90949	1.7983	0.1406	-1.6584	-1.6376	0.28693	1.1696	0.08239	-2.2016	-1.183	-0.16273	1.1314
-0.3296	0.10417	1.8378	1.8404	-0.63649	0.29918	-1.2104	-0.74758	-0.34303	-0.32391	-0.12285	1.174	-0.16121	1.0472	-0.5134	-0.50021	-1.2421	0.16149	0.83292	-0.58491	-0.08127	0.16296
0.49084	-1.4613	0.26336	-1.0717	-1.9123	-1.463	-2.0472	-1.3371	0.098207	-0.23577	-0.77104	1.1308	-0.43375	0.19418	-0.28724	0.51452	-1.1846	-1.2447	-0.0099746	0.38047	0.44767	-0.67197
-2.0014	0.83055	-1.436	0.4718	0.44317	-1.6444	-1.6248	-0.99901	-0.15709	-0.85455	0.017391	-0.16448	0.68946	-2.1721	-0.16484	0.40142	1.0014	-0.97097	-1.0111	0.73622	0.31303	0.57266
-1.7168	0.57816	0.67079	1.1122	0.034122	1.1482	2.7307	1.1825	0.12396	0.43804	1.0518	-0.74007	1.3063	0.72514	-0.52961	0.18415	-0.98486	-0.35637	-1.5201	2.3194	-2.2235	-1.0241
-0.051373	-1.3409	1.4281	-0.67863	0.48498	-0.4901	-0.65667	0.47243	3.3945	-0.90179	1.2601	0.83116	0.86669	0.41123	0.33451	-1.9774	-0.48827	-0.092887	1.0639	-1.0755	-1.2002	-1.042
-0.079165	-0.43885	0.29237	-0.83248	1.0716	0.16309	2.1143	-0.64317	-0.34465	-0.34757	-0.712	1.3219	0.82857	-0.42435	0.050183	-0.34214	-0.62113	0.15289	-0.96447	1.0716	-0.16494	-0.49603
-0.17394	-0.70145	0.76954	0.47412	0.85273	0.325	0.39715	0.68393	1.1641	-0.46924	1.147	0.023329	1.215	0.13704	0.29342	0.39488	-0.094331	-0.60514	-1.2445	-1.3571	1.5777	2.6923
-0.61936	-1.6343	-1.6673	0.035306	-0.90477	-0.71587	0.56977	-1.5837	-0.70999	-0.47858	0.41008	0.56286	0.25757	-2.1376	0.2996	-0.23145	-1.6155	-0.27442	-1.5755	0.54542	0.092277	-1.4764
-0.50666	0.65699	1.0691	-0.5533	0.04963	0.63919	0.15381	-0.10117	0.064464	-0.207	0.4295	-0.057886	-1.2032	0.52519	0.33029	-0.33832	0.32091	0.11462	-0.026963	2.0141	-0.54307	0.81446
0.6659	-0.3742	-0.66647	-0.76912	0.68173	-0.06617	-0.40752	-0.41163	-0.54738	0.46802	1.5183	1.0841	0.1108	1.8029	1.03	1.6152	0.46818	0.79135	0.24271	1.1657	1.545	1.7731
2.1283	0.015677	-0.24678	2.9539	-0.064522	0.26478	1.2404	1.4962	1.0654	1.355	1.3599	-0.29284	-1.1141	-0.71464	1.8275	-0.45823	0.66661	0.78857	2.1519	0.70976	1.5861	2.9248
1.0334	1.4819	-0.64314	0.46073	-0.13521	1.5652	0.56353	0.67426	-1.3047	-0.72917	-0.18126	1.3428	0.69317	1.0023	2.0195	0.84372	-1.2921	-0.74374	1.3321	0.2151	1.0133	1.8256
0.54854	-1.2475	-0.089148	0.70561	0.06406	-0.20574	0.76553	0.7372	0.98017	1.5998	1.6367	0.85092	1.2026	-0.91715	-0.25231	0.82349	-0.55981	-0.047251	-0.10732	-0.66638	1.5985	0.67644
1.5293	-0.22898	-0.24041	1.6138	0.20156	-0.18083	0.0057713	1.3543	0.28802	-0.18987	1.274	0.26804	1.3757	-1.9071	1.2811	-0.11723	-1.1578	-0.36445	-0.11071	-0.82063	1.0233	0.51581
-0.46068	-1.2493	-0.5998	0.42994	0.9668	1.1777	0.81783	1.6331	1.082	-0.40489	0.10545	1.1158	0.47072	-0.48677	1.8761	0.12222	-0.44655	0.44634	0.37903	0.00088797	0.27089	0.36828
0.32369	0.3781	-1.8639	-1.935	-0.35724	-1.2603	-1.0879	-0.63653	0.21151	0.82701	0.32473	1.4182	-1.3243	0.12358	0.11622	0.56824	-0.11158	-0.50271	-0.20189	0.50894	-1.2231	0.85794
-0.15728	-0.90099	-1.7527	-1.0578	-1.0253	-1.4059	-0.63994	-1.2783	-1.2871	0.64727	-0.97929	-1.1723	-0.60582	0.50356	0.95219	-0.67792	-1.3844	-0.98013	1.7742	-0.32925	-0.94329	-0.083391
0.85816	0.82007	-2.1708	0.73878	-0.28215	0.43644	0.87477	0.059228	-0.97495	-0.86589	2.2577	0.010129	0.071227	-1.3749	1.6155	-0.44135	-0.69923	0.24161	-0.54602	0.57628	1.0045	0.60489
-0.79181	-1.1415	-2.08	0.87676	0.76965	-0.2045	0.39124	0.33279	-0.69809	-0.23176	0.14761	0.16509	-0.019223	-1.5923	-0.3785	-0.28989	0.66187	-0.50594	1.2662	-1.2703	-0.43775	1.2343
1.3556	1.1724	0.10797	1.9391	0.71454	0.24912	-0.49475	0.1754	-0.58478	-1.6135	1.3796	1.0165	0.58274	-1.1882	0.65682	-0.13843	-0.0014532	1.3018	0.27017	1.2848	-0.16764	-0.16235
0.96304	-0.027804	1.4222	1.4145	0.645	0.017754	-0.76197	-0.077731	0.37989	-2.5521	0.52801	1.2488	1.11	1.7569	0.81203	-2.9848	0.7678	-0.96114	-0.52128	-0.12817	1.0026	0.10466
0.38866	-0.43035	-1.5791	0.69354	0.41707	-0.28091	0.13787	0.54516	0.31084	-0.048174	-0.2409	0.94172	-0.70639	0.093397	2.0069	-1.5637	0.92575	-0.026881	1.008	-0.26492	2.874	0.33823
-0.20697	-0.36514	-1.1179	-0.024173	0.19048	-0.26465	-1.0508	0.22582	-0.89349	-0.92948	0.45135	-0.14824	-0.41434	0.22146	0.20645	1.0617	-0.43416	-0.14462	1.7144	-0.52797	-1.8156	0.34838
-0.48023	0.67712	-0.13742	-0.47301	0.51984	0.050771	-1.9147	0.67574	-0.61671	0.29057	1.2797	-0.77387	1.27	-0.0048146	-0.85933	0.42568	-0.0089287	-0.17313	0.44383	1.4134	0.075538	-0.10209
-1.4307	0.048084	0.20972	0.82917	-0.4271	-0.38758	-0.088495	-0.54618	-0.18424	0.89455	1.164	0.48045	-0.35354	-0.32436	-0.85434	-0.55541	-0.98603	-0.67556	-1.4434	1.3045	-0.79513	0.4405
-0.61694	0.06249	-0.080164	-0.028605	0.48555	0.24019	1.7793	0.21758	-2.09	0.7274	-0.39092	-1.3372	-1.7859	0.027238	-1.1011	-0.062799	-0.22825	-0.10328	0.85658	-0.17803	1.537	-0.11848
-0.88983	0.10667	1.419	-0.22558	1.0014	-0.56642	-0.015854	0.50107	0.92084	0.36586	-0.30438	1.3008	-0.77925	-0.432	-0.076523	0.8664	-0.096691	0.40902	-0.084138	-0.018959	0.91687	1.0418
-0.593	-0.017093	-0.056406	0.41926	0.034708	0.50122	0.0022459	-0.62034	-0.54901	0.46017	0.28919	0.09602	-0.31548	0.46974	-0.76932	-0.85819	0.5965	0.99261	0.62985	1.3522	-0.072053	0.18963
-0.076181	-1.4305	-1.0547	-0.1157	-0.73039	-1.4383	-2.0068	-1.9412	-0.55237	0.02406	-3.0762	-0.41254	-1.7018	-1.2762	1.3002	-0.09749	1.4559	-0.43236	-0.034948	-0.19283	1.116	-0.86883
1.3161	-0.56029	-0.4399	-1.8217	0.25251	-0.75773	-0.043689	-0.34461	-0.22576	2.096	-0.61997	0.11614	-0.23373	-0.69394	-0.84073	-1.5746	-0.68432	-1.1494	1.1624	1.2623	1.1641	-0.94193
-0.78872	0.093891	0.0060411	-2.0504	-0.96957	-0.70372	-1.6678	-1.3163	-0.99212	0.50758	-1.4218	-1.1422	-0.32233	1.2657	-1.4279	1.1916	-0.27032	-2.068	0.59721	1.7934	-0.26581	-1.6345
1.0857	1.506	0.98471	0.87167	1.3483	2.4534	1.4506	1.3788	-0.80644	0.83272	0.70005	1.6996	1.5426	0.65655	0.079997	0.93394	-0.50935	1.9952	-1.0626	1.3935	-0.66323	-0.51609
1.8282	1.2097	-0.62083	0.013983	1.1934	0.85037	0.70047	1.6793	1.286	1.5993	0.63514	0.34771	0.63304	-0.37798	-0.35524	2.0925	1.3832	1.9459	-1.6811	-0.70473	0.046426	1.9424
2.0999	2.0732	-0.32429	-0.64634	0.38673	1.2015	1.2079	0.14295	0.053542	-0.50046	3.0354	0.48433	1.2191	0.35126	1.6753	-0.90403	0.61437	1.6449	0.19733	0.59326	-1.4045	0.40079
-0.98383	-0.52695	-0.99122	0.17707	-1.2752	-1.2071	-0.11264	-0.1968	-1.0429	2.6479	0.48213	-1.5	-0.66998	-1.1381	-0.91209	-0.74827	-0.65173	-1.0081	0.59234	0.7402	0.43071	1.2108
0.66976	-0.089344	-0.5186	0.40765	-0.25333	0.063313	1.1697	-1.2749	-1.7741	-0.69515	-0.45311	-1.4011	-0.15273	-0.0088345	0.84614	-1.2694	-0.55249	1.3832	-0.36369	0.8444	-0.46086	1.4308
0.17105	0.44496	0.61503	-0.91926	0.11628	-0.48516	-1.9693	0.80486	1.1557	1.1592	0.3771	-0.20313	1.8567	0.88189	-1.9677	-0.066021	0.064861	0.12439	0.16116	-0.5536	-0.44501	-0.63029
1.0138	-1.9233	-0.70076	-0.19124	-1.0957	-1.2923	0.56886	-1.2684	-1.0609	1.3919	0.018328	0.53457	-0.57458	-1.5399	-0.92374	0.069168	-1.7528	-1.6839	-0.62842	-1.4736	-0.32586	1.2302
1.1952	-0.31432	-0.3228	-1.1709	0.6893	1.0376	0.54145	0.748	-1.0218	-0.56793	1.111	0.082125	0.42421	0.97118	-0.078703	0.31025	0.16059	0.59303	0.70982	0.26011	-1.764	-0.7424
0.12454	0.65992	-0.90959	-0.64473	0.1782	0.30247	-0.57885	-0.67389	-0.84841	-1.662	0.75622	-0.93361	1.3126	0.99113	-0.0080066	0.71091	0.30317	0.69955	-0.71564	-0.37149	-0.76928	-1.3622
0.29473	-1.3963	-0.12973	0.28307	0.68624	0.74481	0.81521	0.15137	-0.77455	-0.80074	0.96663	-0.4772	-1.113	0.7169	1.2323	-1.096	-0.15168	0.44153	0.42797	-0.22279	-0.88236	-0.19439
-0.24236	0.21172	-1.2385	-0.30626	-0.40977	0.60702	-0.62429	0.41323	-1.115	0.53901	1.2722	0.16623	1.2538	0.64993	0.20773	-0.26559	-0.83614	1.1877	0.54846	-0.69759	-0.19571	-1.0461
-1.7961	-0.80143	1.6124	0.80941	1.4764	1.1492	0.070217	0.51824	2.4342	0.66314	1.3297	-0.45979	-0.73905	-0.049456	-0.35519	-0.87914	2.4837	0.69611	-0.31604	-0.10896	-1.4351	0.20177
-1.5165	-0.099977	-0.64849	-0.1813	-1.1362	0.31004	1.4336	-0.35067	-0.075707	0.46458	-0.039271	-0.080795	0.04045	-1.3537	-0.24184	-0.66124	0.28505	-0.5937	-0.38086	0.1625	-0.31676	-0.36398
-0.27244	-0.51252	-2.5683	0.58938	-0.35826	-1.0896	-0.95318	-0.31605	1.2283	-0.76314	-0.49138	1.1399	-0.91814	-1.2106	0.12071	-1.1031	0.54393	-1.4984	0.76211	0.27209	0.22505	0.69664
-0.79033	1.4167	-1.0924	0.12515	0.13548	0.22132	0.70368	0.791	-2.0644	-0.12627	-0.48171	-0.64453	-0.4741	-0.012975	-1.3787	-0.02676	-1.0512	-0.070971	1.7508	0.049987	-1.2756	-0.34128
-2.7478	-0.01759	1.0094	-1.0482	-0.15769	0.41639	-2.1162	0.077262	-0.0023774	2.0688	-0.26556	0.089692	0.47501	1.2715	-3.0038	1.9844	0.70506	1.1929	-0.4919	0.43189	-0.99474	-0.29775
1.3547	1.0755	1.7187	0.89294	1.3735	1.703	0.1015	2.4013	1.5088	0.45716	1.5855	0.5141	-0.34706	0.99191	-0.59768	0.78833	2.5833	3.0576	-1.1004	-0.77438	0.16463	0.85724
